id,default_flag,days_past_due,balance,credit_limit,external_score
4056,1,15,544.121975,1100,139
4057,0,3,87.43224965,700,327
4058,0,0,2016.464345,2200,838
4059,0,1,146.3033103,300,367
4060,1,0,692.3596449,1200,312
4061,0,0,155.4885031,600,493
4062,0,0,183.7072086,1700,839
4063,1,5,193.0305248,300,159
4064,1,23,187.0009861,600,280
4065,1,27,1144.48442,1800,812
4066,1,5,1057.671076,1100,650
4067,0,4,403.3555783,800,703
4068,0,2,1385.977203,2300,708
4069,0,0,27.36567669,1800,901
4070,0,3,544.7916153,1000,64
4071,1,20,116.5850115,300,131
4072,0,5,1432.006222,1900,565
4073,0,0,996.5626519,1700,652
4074,0,0,136.9502804,2200,759
4075,1,4,118.8664166,700,179
4076,1,15,392.6942196,900,480
4077,0,7,403.5016132,2600,919
4078,0,1,2057.474403,2100,818
4079,0,0,31.44250664,800,99
4080,0,1,770.6231811,2000,924
4081,0,1,221.8964437,600,176
4082,0,0,215.1830335,300,98
4083,1,0,303.2056748,900,222
4084,1,95,446.6932941,1800,629
4085,1,163,41.37959447,1400,753
4086,0,1,746.7332173,800,182
4087,0,1,414.9228756,800,479
4088,1,7,39.44158554,500,142
4089,1,46,419.4592514,700,428
4090,0,9,1021.062499,1900,950
4091,0,60,289.8978256,700,611
4092,0,8,221.8123038,2200,907
4093,0,15,69.31451806,1000,383
4094,0,0,382.7643117,500,740
4095,0,2,21.13165056,600,301
4096,1,1,238.4904127,1000,5
4097,0,2,44.98218938,1500,746
4098,0,2,12.3140086,800,271
4099,1,0,673.9792537,800,469
4100,0,0,101.2513489,200,673
4101,0,4,711.819536,900,346
4102,0,0,599.7365721,1500,947
4103,0,4,226.3974359,300,111
4104,0,11,278.1052979,700,694
4105,0,3,527.6459578,900,559
4106,1,6,477.5907192,800,444
4107,1,41,844.0555715,1100,476
4108,0,0,248.3471459,700,670
4109,0,0,1152.113066,1200,834
4110,0,0,196.7422173,300,325
4111,0,22,420.5361206,1100,229
4112,0,1,455.9832833,1000,564
4113,0,0,35.59823883,800,271
4114,0,1,102.1322629,400,392
4115,0,113,246.3087614,1500,686
4116,1,4,796.7846643,900,91
4117,1,8,600.0089458,700,397
4118,0,0,187.3342682,1200,678
4119,0,0,140.8165793,600,483
4120,1,92,471.7968897,700,238
4121,1,7,1716.465056,1800,719
4122,1,42,268.7043115,500,34
4123,0,1,1354.353215,1800,917
4124,0,2,60.65812664,500,122
4125,0,3,1166.603272,1200,595
4126,1,4,792.1201603,2400,804
4127,0,0,259.9875168,300,420
4128,0,0,188.9859361,1900,949
4129,0,0,345.2187322,1800,972
4130,0,0,339.7887969,1200,735
4131,0,1,599.7426472,2500,938
4132,0,15,21.49177396,600,750
4133,0,0,1068.106491,1900,795
4134,0,0,302.2021737,2000,963
4135,0,9,3.078897466,1300,901
4136,1,13,278.3651174,1100,561
4137,0,6,1219.292173,1300,523
4138,1,74,540.3528543,700,179
4139,0,7,260.3717356,1100,353
4140,0,29,738.4638383,800,241
4141,1,45,18.01342068,1600,796
4142,1,9,250.2869507,700,228
4143,0,1,354.9180429,1000,510
4144,0,0,612.1748603,700,495
4145,1,0,970.3144431,1000,292
4146,0,1,631.7550406,800,275
4147,1,20,75.4376047,200,28
4148,0,8,484.033058,700,360
4149,0,9,1411.888458,1600,981
4150,0,0,1153.013838,1500,913
4151,1,0,675.1839046,900,253
4152,0,12,31.79888014,400,273
4153,0,5,739.2155588,2000,877
4154,0,4,929.7295282,1100,939
4155,1,4,70.53530074,500,579
4156,1,2,456.9802102,700,327
4157,0,1,101.8012504,1700,765
4158,0,21,581.3356974,600,441
4159,1,63,42.70522564,600,346
4160,0,1,491.3376773,700,489
4161,0,4,76.19464375,1900,987
4162,1,38,484.2208613,1200,766
4163,1,2,271.1874849,400,455
4164,1,2,1003.212321,1100,582
4165,0,1,490.5376748,1600,734
4166,1,1,84.91187819,900,342
4167,0,0,1017.603844,2000,735
4168,1,0,649.4787739,800,197
4169,0,4,166.9499258,200,1
4170,0,0,881.2919365,900,874
4171,0,0,54.03658545,600,215
4172,0,13,210.336425,800,388
4173,1,1,918.4546927,1100,564
4174,1,32,1053.800713,1200,392
4175,0,1,128.6324893,1500,889
4176,1,0,29.09578835,1100,487
4177,0,0,360.0112623,1000,487
4178,0,0,650.8972296,800,302
4179,0,0,10.42662762,1700,958
4180,0,0,30.36773241,1900,900
4181,0,13,1171.256213,1200,516
4182,0,10,549.6669673,2300,791
4183,0,25,326.2696504,1000,554
4184,1,0,456.6987625,500,79
4185,0,0,911.3485322,1900,925
4186,1,0,221.6499709,1200,205
4187,1,34,18.22372724,1100,693
4188,0,0,29.49149531,1500,737
4189,0,0,959.1420602,2200,965
4190,1,1,22.87534313,600,24
4191,0,5,1.332862087,1300,616
4192,0,0,1283.677032,1600,916
4193,1,5,191.067093,700,236
4194,0,0,1391.00334,1700,978
4195,1,3,526.2720321,1400,63
4196,0,0,154.2668629,500,394
4197,0,0,1126.808598,1500,897
4198,1,31,1189.926589,2300,964
4199,0,6,103.7362142,800,584
4200,0,3,597.4136664,1100,255
4201,1,0,24.07263298,700,118
4202,0,0,81.94651746,700,232
4203,0,2,262.8903386,700,841
4204,1,221,21.85988244,800,57
4205,0,1,523.7053416,900,637
4206,0,121,757.8911525,800,183
4207,0,5,2073.870473,2400,718
4208,0,136,729.1377681,1300,545
4209,0,0,121.0227724,1200,697
4210,0,0,1433.64557,2000,806
4211,0,0,1472.742578,2100,861
4212,0,1,385.2853105,1100,528
4213,1,21,995.8721497,1100,520
4214,0,1,833.3339391,1200,523
4215,0,14,660.1603003,1700,823
4216,0,12,88.01822405,200,419
4217,0,1,1998.210489,2500,700
4218,1,0,188.7883297,600,558
4219,0,0,1627.420322,2000,868
4220,0,11,210.1291246,900,259
4221,0,0,452.5379202,700,397
4222,0,15,36.05951603,900,741
4223,0,1,583.9124797,600,56
4224,0,6,394.5271972,2200,970
4225,0,1,713.3873978,1000,663
4226,0,1,868.2884602,2400,960
4227,0,0,175.0178717,300,192
4228,0,0,1194.150677,2400,888
4229,0,2,275.006153,600,460
4230,0,117,153.5683113,900,272
4231,0,0,1013.97958,1400,639
4232,1,0,89.43767697,800,418
4233,0,0,676.4925197,700,302
4234,1,5,113.9311018,900,305
4235,1,12,331.2515225,600,93
4236,1,0,618.6553996,1100,322
4237,0,0,1166.552685,2100,748
4238,0,0,432.8236596,600,778
4239,0,10,268.5867681,1500,874
4240,1,5,1249.87802,1300,303
4241,0,2,160.0287252,200,674
4242,0,1,666.6284458,2000,919
4243,1,59,500.5131281,700,447
4244,1,2,75.90445533,200,125
4245,1,12,358.9134735,1400,695
4246,0,1,53.24518289,600,570
4247,0,2,608.8508759,2500,701
4248,1,1,700.0026569,800,314
4249,0,9,1290.865244,1500,817
4250,1,150,672.9786486,900,136
4251,1,51,40.83154655,800,431
4252,0,1,144.9273351,2200,985
4253,0,0,643.7640749,2300,951
4254,0,0,890.6597283,1000,285
4255,1,3,382.316837,500,263
4256,0,0,432.7428094,1900,940
4257,1,137,566.9618626,600,566
4258,1,9,69.01079725,1100,112
4259,0,7,280.5412725,1300,639
4260,1,1,715.828362,900,178
4261,0,0,1295.121377,2100,995
4262,1,24,489.8050703,600,550
4263,1,5,249.127303,300,338
4264,0,17,651.9188999,900,400
4265,0,0,890.7026825,1300,888
4266,0,14,718.6080223,900,329
4267,1,0,1115.480938,1200,534
4268,0,0,734.3837886,800,656
4269,0,0,368.0743521,1300,568
4270,0,2,752.2239926,2000,841
4271,0,7,65.95559216,1500,545
4272,1,32,187.562322,200,15
4273,0,0,1292.351652,1400,869
4274,1,0,311.9794393,800,35
4275,0,2,461.7141859,2300,827
4276,0,3,887.907434,1500,753
4277,0,9,769.0871498,1600,840
4278,0,3,1936.912268,2100,848
4279,1,0,496.9816654,600,477
4280,0,2,670.5731102,800,498
4281,1,12,819.014666,1000,446
4282,1,17,125.6232712,1100,622
4283,0,0,273.5703749,500,439
4284,0,6,896.4064267,900,437
4285,1,5,24.73024772,500,182
4286,0,0,60.07810886,600,417
4287,0,0,80.40222719,500,671
4288,1,24,65.16836696,900,71
4289,0,14,173.1557333,1400,753
4290,0,4,68.16720983,1900,832
4291,0,1,250.7375081,1000,581
4292,0,2,206.4822537,1100,617
4293,0,13,131.8833524,200,357
4294,0,1,287.0395535,500,701
4295,0,2,924.0414667,1300,559
4296,0,1,450.3946629,900,487
4297,0,1,972.2513847,1800,875
4298,0,0,368.7796843,600,354
4299,1,61,165.6265035,1000,505
4300,1,0,714.1084743,800,240
4301,1,10,972.2944643,1100,77
4302,0,80,370.6382959,1200,583
4303,0,6,266.8633267,400,261
4304,1,8,585.5896002,1000,5
4305,1,3,154.7947206,200,50
4306,1,1361,167.8616046,200,80
4307,0,3,104.1651251,2300,990
4308,1,89,747.9422631,1000,209
4309,1,151,135.0164336,200,17
4310,0,30,709.9431376,1400,625
4311,1,4,464.0219643,1000,276
4312,0,0,1364.313183,1600,608
4313,0,0,1546.822698,1700,703
4314,1,7,286.8614799,300,10
4315,0,0,471.6956586,900,719
4316,1,25,460.0079393,700,640
4317,0,0,70.6795778,1100,588
4318,0,1,702.7977434,900,324
4319,0,0,1029.58382,2700,824
4320,1,14,137.5211539,500,264
4321,1,0,418.1798053,800,259
4322,0,0,18.71724457,700,534
4323,0,8,59.7354236,1200,581
4324,0,14,376.266243,1200,621
4325,0,4,320.0557928,1300,600
4326,0,1,178.3338079,1200,842
4327,0,2,647.765948,1000,491
4328,0,1,1049.169926,1200,850
4329,0,17,344.333906,400,178
4330,1,30,310.2295507,400,313
4331,1,1,969.6386926,1400,734
4332,0,1,120.7180097,300,466
4333,1,1,364.5344191,600,381
4334,1,38,845.103135,1000,30
4335,1,0,912.287578,1000,174
4336,0,6,286.0497844,800,420
4337,0,0,6.09617186,1200,787
4338,0,0,61.08985556,800,296
4339,0,10,308.4513071,400,456
4340,1,425,271.4467407,1300,535
4341,0,18,149.3228407,800,678
4342,0,0,939.9423567,2200,989
4343,0,3,747.5834011,1600,807
4344,0,1,85.33050712,200,182
4345,0,26,89.14356215,200,217
4346,0,0,155.2812673,300,154
4347,0,1,155.431294,200,41
4348,1,1,585.834821,600,67
4349,0,0,176.6418883,900,357
4350,0,0,1602.220572,1900,864
4351,1,8,80.0728948,500,434
4352,1,0,521.6333554,700,468
4353,1,1,688.7271369,1600,583
4354,0,0,1147.011469,1900,894
4355,0,0,324.3285662,700,210
4356,0,0,282.9331765,1000,593
4357,1,28,78.15859782,800,115
4358,1,71,91.16574145,500,205
4359,0,1,1058.04092,1400,535
4360,0,0,1339.517011,2200,783
4361,0,1,208.0248181,2000,719
4362,0,3,652.0585944,2400,995
4363,0,0,11.72462373,200,641
4364,0,0,102.4223798,600,446
4365,1,1,847.4835603,900,559
4366,0,9,548.8944478,900,371
4367,0,5,564.5921383,1000,390
4368,0,3,351.9268235,800,452
4369,1,2,552.1431604,800,427
4370,0,0,673.7842447,2600,908
4371,1,23,1118.06165,1400,529
4372,0,16,138.653656,500,324
4373,1,79,1148.550234,2100,702
4374,1,60,704.0435223,1000,129
4375,0,0,1270.190624,1700,833
4376,0,0,533.8274629,2000,930
4377,1,0,528.6448802,900,508
4378,1,0,171.4127646,400,17
4379,0,5,33.73873496,200,142
4380,1,0,437.6917392,500,254
4381,0,15,217.1511184,600,122
4382,0,0,709.9106217,800,299
4383,0,0,577.5766522,800,513
4384,0,6273,385.1515676,400,120
4385,1,52,684.0124948,1300,653
4386,0,2,1205.079017,1600,914
4387,0,0,1631.623473,1800,726
4388,0,0,1459.669156,1800,949
4389,0,1,889.7117442,1400,777
4390,0,1,1363.075642,1400,594
4391,0,13,984.9845769,1600,606
4392,0,0,661.7527228,1000,681
4393,1,4,28.09727585,1000,437
4394,0,0,1438.341019,1500,882
4395,1,0,1439.627648,1600,650
4396,0,1,927.2181099,1300,561
4397,1,5,457.3287879,600,148
4398,0,1,304.5501163,800,624
4399,0,11,67.59771812,500,262
4400,1,144,69.06245655,200,156
4401,0,9,238.2767571,800,312
4402,1,0,263.0801598,600,335
4403,0,0,300.2888153,800,381
4404,1,9,626.8513858,1500,800
4405,0,2,12.3119559,200,170
4406,1,63,694.7231132,1400,581
4407,1,36,52.28524467,200,129
4408,1,12,33.83942826,200,15
4409,1,1,327.1840864,1800,168
4410,1,1,484.627935,500,423
4411,0,158,68.32274116,700,168
4412,1,47,270.2004727,500,476
4413,0,7,245.4085038,500,217
4414,0,0,506.6112455,900,527
4415,0,15,653.3353191,1400,593
4416,1,0,781.0548811,800,256
4417,0,0,1035.16515,1600,838
4418,0,6,213.2651088,700,865
4419,0,4,1376.255578,1500,660
4420,0,2,1013.17721,1300,523
4421,1,0,398.8279978,900,251
4422,1,0,948.9694251,1900,722
4423,1,12,159.1079562,1000,270
4424,1,4,923.8143052,1600,656
4425,0,24,441.3716651,1000,439
4426,1,3,316.9931383,800,337
4427,0,0,1734.825887,2100,989
4428,0,17,1383.451439,1500,82
4429,0,3,224.027665,2500,944
4430,0,6,656.8166457,700,78
4431,1,56,79.75102969,1000,291
4432,1,6,1243.275506,1300,778
4433,0,49,273.8753901,400,187
4434,1,4,104.8351723,600,448
4435,0,0,213.4500645,500,702
4436,1,81,96.60173648,900,68
4437,1,4,1161.44585,1400,664
4438,0,4,843.9215836,1300,879
4439,0,228,99.35125253,500,269
4440,0,0,460.6775724,1900,726
4441,0,243,946.630969,1700,910
4442,1,45,762.1349448,1000,508
4443,1,1,566.2608924,1600,619
4444,0,0,829.0772489,1300,938
4445,0,0,1486.413066,1700,944
4446,1,1,485.9806334,900,85
4447,0,2,1525.8233,1700,814
4448,0,1,473.8672589,1700,951
4449,0,2,50.78712293,200,153
4450,1,7,438.8687921,1500,39
4451,0,1,500.5301156,1800,735
4452,0,3,96.47737514,400,235
4453,0,0,94.49472858,1800,849
4454,0,4,1198.937642,2600,828
4455,0,2,940.2870403,2400,934
4456,1,3,173.6898332,200,34
4457,0,20,673.3971214,800,554
4458,0,0,20.01541344,1400,745
4459,0,1,1086.91492,2600,904
4460,0,1,768.4782503,1000,791
4461,0,0,2311.763066,2400,951
4462,0,1,510.11698,700,480
4463,0,0,1096.419046,1400,764
4464,0,10,114.1523263,500,449
4465,0,10,989.7942503,1200,380
4466,1,6,1490.855481,1600,557
4467,1,6,688.8336122,800,316
4468,0,2,199.319264,300,392
4469,0,10,1169.527477,1300,663
4470,0,0,352.432813,1900,994
4471,0,7,1100.053845,1800,861
4472,0,0,641.5931703,1400,925
4473,1,7,1047.069834,1100,239
4474,0,0,129.1389595,500,220
4475,0,102,1159.016436,1200,517
4476,1,8,267.6551353,600,183
4477,0,0,1699.804879,2300,982
4478,1,1,103.3131365,1000,422
4479,1,1,91.34694606,900,326
4480,1,0,769.0843634,1600,704
4481,0,7,148.0382903,200,72
4482,1,1,86.45464942,200,90
4483,0,10,70.60833251,200,698
4484,0,25,635.6009307,800,592
4485,0,0,654.0995967,800,316
4486,0,0,1275.061775,1700,704
4487,0,3,646.0119459,700,367
4488,0,16,285.2484819,1500,803
4489,1,432,1395.938907,2200,919
4490,0,28,439.5269261,600,184
4491,0,0,22.61676548,1500,711
4492,1,68,530.2725797,1000,23
4493,0,0,207.4783183,800,661
4494,0,0,519.4066175,1700,791
4495,0,5,104.2958509,800,207
4496,0,7,143.8491372,500,107
4497,1,28,516.0821827,1000,519
4498,0,0,1144.444656,1800,776
4499,0,297,412.7318737,900,424
4500,0,3,1654.604662,1900,940
4501,0,4,567.4268045,900,135
4502,0,0,25.3465772,1300,990
4503,0,131,962.2677337,1200,568
4504,0,4,454.304683,600,286
4505,0,0,584.1940495,700,19
4506,1,0,13.2684382,800,8
4507,1,2,96.53879378,600,14
4508,0,0,468.1538866,1000,765
4509,1,0,98.21925792,200,175
4510,1,1,124.7000479,500,25
4511,0,0,1304.718353,2200,935
4512,1,10,25.07660252,200,53
4513,1,272,8.352788979,200,22
4514,0,3,214.1271316,400,266
4515,0,3,558.1288961,700,861
4516,1,2,110.6280208,200,6
4517,0,12,555.5705385,800,403
4518,1,11,430.3797477,900,423
4519,0,2,463.2457414,1000,962
4520,0,548,955.4890621,1000,485
4521,0,2,860.2410656,2000,803
4522,1,3,257.0336269,1000,245
4523,0,150,485.5092282,1200,524
4524,0,217,31.13252914,1000,252
4525,1,0,587.1527429,1000,36
4526,0,10,329.7278523,1000,234
4527,0,0,2348.550336,2400,928
4528,0,0,1682.545879,1900,802
4529,0,0,608.238876,1300,730
4530,0,14,980.4254549,1600,605
4531,0,0,5.219212486,500,452
4532,0,0,1373.739024,1600,724
4533,0,144,516.7228978,1000,601
4534,0,244,1263.008881,1700,896
4535,0,3,198.4115387,300,42
4536,1,37,328.924315,600,62
4537,0,1,745.2731334,800,210
4538,1,0,89.61397971,200,159
4539,1,10,56.85380043,1500,524
4540,0,12,64.6973522,1000,262
4541,0,142,1183.63656,1400,516
4542,0,8,928.7215467,1400,500
4543,1,8,299.5585905,400,111
4544,0,3,1231.940855,1600,924
4545,0,4,55.86236445,300,6
4546,0,0,2833.110912,3000,921
4547,1,2,473.9283498,1100,302
4548,0,0,1487.620087,1900,929
4549,0,0,85.20455338,900,557
4550,0,2,128.0175267,300,417
4551,0,0,180.3223174,200,388
4552,1,8,92.76576355,800,191
4553,1,7,108.9223054,200,169
4554,0,0,555.8925489,2000,802
4555,1,1,290.2376092,500,664
4556,0,0,1528.11694,2100,850
4557,0,10,1270.219793,1900,629
4558,0,0,1319.054017,1800,608
4559,0,0,169.4637214,1200,779
4560,1,1,144.8961305,200,3
4561,1,37,1212.771934,1300,702
4562,1,6,198.3821701,200,35
4563,0,4,1768.775936,1900,822
4564,0,0,1874.896092,2400,834
4565,0,0,402.6990624,1300,781
4566,1,42,527.3595346,1000,579
4567,0,12,183.7515762,2300,855
4568,0,1,232.2928853,1300,748
4569,1,11,888.0311394,1300,68
4570,1,0,48.75007806,200,601
4571,1,12,65.96750721,200,193
4572,0,2,1132.544428,2000,612
4573,0,5,522.352458,1600,950
4574,1,5,460.9561602,700,73
4575,1,362,296.6720116,300,68
4576,1,19,1664.645566,1700,903
4577,1,87,136.2362316,200,46
4578,0,0,103.434842,1400,715
4579,0,409,61.36232049,1000,431
4580,0,9,27.19099844,1700,862
4581,0,1,427.2466654,500,247
4582,1,1,1085.820866,2200,753
4583,1,0,70.20560251,1000,147
4584,1,77,660.5764655,1100,245
4585,0,0,315.3423806,1200,952
4586,0,0,617.4152885,1600,907
4587,0,1,198.1371901,2000,768
4588,0,0,1110.998898,1200,926
4589,0,0,1112.530939,2300,793
4590,0,0,648.9988148,700,772
4591,0,29,226.7277618,300,170
4592,0,0,1836.349068,1900,780
4593,1,147,177.1765446,1800,961
4594,0,0,738.0902766,1500,894
4595,1,1589,43.52705657,700,430
4596,0,15,355.0891272,400,51
4597,0,0,943.1519131,1100,691
4598,0,6,168.6745246,700,251
4599,1,440,66.76147622,1100,560
4600,0,1,2315.880607,2400,960
4601,0,0,161.5318426,800,22
4602,0,7,1007.074356,1300,567
4603,1,6,467.3176262,2100,730
4604,1,44,593.0600618,700,270
4605,0,0,655.1119078,1000,859
4606,0,8,426.2658875,600,431
4607,0,1,823.6520786,1800,908
4608,0,0,907.3603044,1700,909
4609,1,57,362.5161038,1100,545
4610,0,7,329.8878272,1000,734
4611,0,0,1070.658343,1400,567
4612,0,0,1318.914147,1400,734
4613,0,0,931.9418706,2400,933
4614,1,3,226.189382,600,145
4615,0,1,709.0678867,2600,722
4616,1,52,224.2970383,800,306
4617,0,0,787.0059634,1500,675
4618,0,0,29.31875861,400,327
4619,1,15,325.8790175,1500,681
4620,0,4,97.7736763,200,462
4621,0,42,522.1422077,900,402
4622,0,0,1968.253572,2200,861
4623,0,1,194.7783076,600,695
4624,1,88,243.4592051,1100,588
4625,0,0,1248.289835,1400,717
4626,0,7,1207.463805,1600,939
4627,0,0,1566.898629,2100,977
4628,0,2,150.5059402,300,361
4629,0,1,0.086001332,900,563
4630,1,198,479.5797918,1000,286
4631,0,0,948.6127363,1100,179
4632,0,6,290.0138518,700,395
4633,1,88,76.6494915,700,498
4634,1,1,1449.851989,1500,104
4635,0,2,637.4124947,1000,232
4636,1,5,603.6222205,1000,10
4637,0,8,82.66969881,400,124
4638,0,7,186.8880448,1600,782
4639,0,1,708.2559097,800,587
4640,1,3,756.1419752,1100,575
4641,0,5,411.6324595,1800,948
4642,0,0,430.2592687,1300,824
4643,0,0,505.9674662,900,610
4644,0,1,866.7676984,1400,731
4645,1,22,565.236975,700,313
4646,0,0,138.922681,500,201
4647,0,30,126.755297,700,395
4648,1,0,166.0508126,200,394
4649,1,0,248.5305575,1000,51
4650,1,37,434.8150295,900,213
4651,0,227,685.3795965,2200,680
4652,0,3,519.7022586,1000,389
4653,0,103,9.775062435,700,340
4654,0,1,1321.774899,1600,902
4655,0,18,70.1926742,1600,884
4656,0,15,346.5727351,500,433
4657,0,12,524.8120419,2100,914
4658,0,8,271.5292602,800,304
4659,0,26,364.4024422,800,213
4660,1,64,528.4543911,2500,913
4661,0,94,92.62672422,700,317
4662,1,205,348.9923954,700,691
4663,0,0,48.11492957,200,67
4664,0,4,479.9058437,700,419
4665,0,0,548.4940147,1400,689
4666,0,0,2.393960729,200,67
4667,1,16,174.5307013,1000,522
4668,0,0,188.3349533,200,112
4669,0,0,2397.721002,3100,991
4670,1,7,255.3463332,300,122
4671,1,15,43.15320062,500,141
4672,0,17,276.6074796,900,412
4673,0,0,1371.473206,2300,815
4674,0,0,381.0929441,1400,887
4675,1,4,102.361086,600,320
4676,1,0,411.2038605,1000,392
4677,0,0,371.50906,400,459
4678,0,0,183.2207064,200,687
4679,0,0,1279.460905,1300,946
4680,0,657,326.7638306,700,213
4681,0,0,1226.44287,2600,934
4682,0,31,347.7881878,900,290
4683,0,742,1017.683539,1200,237
4684,0,5,493.7761624,1000,572
4685,0,5,602.5733599,1000,667
4686,0,0,354.9935642,1500,949
4687,0,0,119.1099875,1700,971
4688,0,28,327.3792537,800,131
4689,0,28,454.9510926,700,487
4690,1,36,848.9408898,900,160
4691,0,0,1148.583983,1500,757
4692,0,6,89.26835121,200,106
4693,1,6,220.0817187,500,351
4694,0,1,229.3043055,1100,744
4695,0,5,92.32588025,600,477
4696,0,0,1.665769684,200,83
4697,0,3,121.3636122,300,658
4698,1,27,887.1813126,1200,658
4699,0,3,253.4884957,1800,832
4700,1,80,1797.320646,2500,669
4701,0,9,562.1158376,600,207
4702,0,32,371.8117056,500,24
4703,1,89,796.9805172,800,690
4704,0,0,269.892803,700,407
4705,0,0,710.3508466,800,370
4706,0,0,230.1656795,2200,818
4707,0,3,1156.996411,1900,857
4708,0,5,984.5974745,1600,719
4709,0,9,261.9684807,300,669
4710,0,0,607.6986843,1400,650
4711,0,1,1045.891632,1600,766
4712,0,0,24.45093218,600,47
4713,0,5,387.1753932,1500,971
4714,1,19,738.3476863,1100,511
4715,1,20,829.4923323,1700,971
4716,0,0,796.9405765,1200,766
4717,1,51,310.4134922,600,423
4718,1,4,520.888234,900,491
4719,0,2,35.67271068,1900,628
4720,0,0,439.7709696,1800,849
4721,1,839,547.8880634,700,275
4722,1,175,918.5091177,1100,515
4723,0,2,517.2659861,900,62
4724,0,0,437.9720221,1100,822
4725,0,0,487.5490217,600,330
4726,0,1,334.2489558,1100,421
4727,0,0,35.84761978,1200,568
4728,0,3,766.0176954,800,445
4729,1,0,1087.798885,1100,253
4730,1,7,951.1947179,1300,199
4731,0,0,1043.835628,1100,786
4732,0,0,394.4175875,1700,878
4733,0,0,124.3754315,2200,952
4734,1,2,824.5743113,900,30
4735,0,0,574.961511,800,791
4736,1,32,641.5680507,1800,640
4737,0,34,631.2885631,800,588
4738,0,0,2152.805737,2400,740
4739,0,22,494.0267802,1000,248
4740,0,0,624.850004,1200,544
4741,0,14,1036.027245,1100,658
4742,1,11,1188.279769,1300,292
4743,0,0,1266.234866,1400,874
4744,1,107,78.0551824,700,418
4745,0,2,200.9649423,900,556
4746,0,0,1660.974923,1800,887
4747,0,2,353.4471872,1200,719
4748,0,0,356.2094009,400,375
4749,0,2,468.7531199,1900,711
4750,0,0,475.0052909,1400,727
4751,0,5,710.9908701,2200,724
4752,1,7,78.7872622,200,119
4753,0,13,1755.997493,1900,705
4754,1,6,792.5604732,1000,129
4755,1,3,490.4788815,600,306
4756,0,3,388.4312644,700,544
4757,1,1,656.7582413,1000,670
4758,0,7,123.2469382,1100,611
4759,0,0,737.3933717,1200,557
4760,0,6,1121.875218,1400,670
4761,1,1,268.4630212,700,362
4762,0,0,1139.521433,1900,795
4763,0,1,973.3553023,1700,979
4764,1,24,165.8192198,200,159
4765,0,0,10.17894848,1100,512
4766,0,2,491.6263498,800,645
4767,0,0,2011.09861,2400,907
4768,1,2,286.6417002,400,26
4769,0,4,204.8868231,900,536
4770,0,0,165.5692024,200,120
4771,0,0,1170.156392,1600,939
4772,1,12,987.1498835,1200,328
4773,0,0,276.2873073,1600,995
4774,1,2,280.5395462,900,296
4775,0,1,984.8731585,1100,738
4776,0,0,403.8331402,1100,755
4777,1,3,244.4704765,700,144
4778,1,27,146.380932,500,345
4779,0,11,199.7888131,1200,733
4780,0,0,640.5007939,1500,627
4781,0,0,2375.253856,2800,949
4782,1,67,97.34765846,600,218
4783,1,267,409.4311922,600,445
4784,0,0,529.7064054,1000,493
4785,0,11,108.3243407,300,134
4786,0,30,41.40260157,200,16
4787,0,1,161.5886823,300,476
4788,0,0,567.3535331,2100,927
4789,1,139,122.7912336,1100,630
4790,1,63,876.159596,1300,535
4791,0,0,133.8435394,1200,780
4792,0,13,192.4224118,600,286
4793,0,0,213.162829,1700,757
4794,0,3,202.4636313,700,193
4795,0,14,609.6125842,2200,787
4796,0,0,646.1898026,1400,761
4797,1,67,620.5461755,1800,826
4798,0,3,2.528412939,200,71
4799,0,0,1398.309254,2400,973
4800,1,0,82.16541703,900,126
4801,0,0,1768.128596,2100,960
4802,0,0,741.7353112,800,463
4803,0,0,1042.791051,1100,534
4804,0,0,283.8475757,600,260
4805,1,2,1517.467511,2000,602
4806,0,1,196.5667338,1200,101
4807,0,0,935.1427415,1600,926
4808,1,1,556.0698685,600,83
4809,0,1,675.4750687,700,259
4810,0,4,564.8558901,800,395
4811,0,0,918.9005236,1800,844
4812,1,109,1253.106605,2100,954
4813,0,3,10.6343056,900,194
4814,1,39,859.630827,1400,127
4815,0,1,403.7529638,700,342
4816,1,0,164.3756561,200,69
4817,0,0,924.3814626,1300,635
4818,1,8,651.3275712,700,436
4819,0,0,188.0950113,400,443
4820,0,0,1144.283588,1900,719
4821,0,1,205.629859,500,629
4822,1,69,490.7873408,500,9
4823,0,0,316.1522524,2000,704
4824,0,1,487.5527274,1400,551
4825,0,27,321.2880664,1000,328
4826,0,1,332.2225041,500,404
4827,0,4,822.9630945,900,779
4828,0,0,143.5095878,700,540
4829,0,0,286.0922912,500,494
4830,0,2,660.1509991,700,291
4831,0,4,353.6502908,1400,774
4832,0,11,398.5326367,900,645
4833,0,1,26.66403638,900,535
4834,0,1,100.056519,200,44
4835,1,5,14.8478223,400,23
4836,0,0,621.9766527,700,277
4837,0,0,49.75427257,200,28
4838,1,4,628.4825293,1100,243
4839,0,0,1078.481788,1200,549
4840,1,73,298.2971255,2100,931
4841,1,5,513.7150949,600,8
4842,1,80,1258.730519,1700,653
4843,1,4,85.23393526,200,180
4844,0,33,9.075349143,800,465
4845,0,19,442.1869227,700,228
4846,0,49,767.4673553,1000,65
4847,0,0,584.8153072,1100,252
4848,1,3,418.9407369,700,353
4849,0,11,122.7796692,600,313
4850,0,1,371.0902811,800,179
4851,1,94,113.1509563,200,259
4852,0,4,231.5971457,300,442
4853,0,3,165.5859657,800,14
4854,1,4,29.86308836,300,55
